date, pm25, pm10, o3, no2, so2, co
2020/6/23, 45, 24, , 13, , 
2020/6/24, 53, 21, , 10, , 
2020/6/25, 36, 23, , 10, , 
2020/6/26, 40, 22, , 11, , 
2020/6/27, 48, 12, , 8, , 
2020/6/28, 28, 8, , 6, , 
2020/6/29, 23, 14, , 12, , 
2020/6/30, 36, 25, , 12, , 
2020/7/1, 57, 21, , 14, , 
2020/1/2, 65, 21, , 28, , 
2020/1/3, 43, 34, , 30, , 
2020/1/4, 79, 6, , 9, , 
2020/1/5, 21, 12, , 22, , 
2020/1/6, 34, 21, , 25, , 
2020/1/7, 54, 32, , 38, , 
2020/1/8, 76, 32, , 45, , 
2020/1/9, 73, 24, , 39, , 
2020/1/10, 55, 18, , 19, , 
2020/1/11, 54, 11, , 20, , 
2020/1/12, 33, 18, , 32, , 
2020/1/13, 47, 23, , 35, , 
2020/1/14, 55, 24, , 33, , 
2020/1/15, 55, 27, , 37, , 
2020/1/16, 59, 33, , 32, , 
2020/1/17, 69, 18, , 21, , 
2020/1/18, 45, 16, , 25, , 
2020/1/19, 47, 19, , 9, , 
2020/1/20, 52, 10, , 6, , 
2020/1/21, 36, 6, , 7, , 
2020/1/22, 23, 16, , 11, , 
2020/1/23, 36, 41, , 17, , 
2020/1/24, 63, 25, , 19, , 
2020/1/25, 41, 19, , 16, , 
2020/1/26, 50, 14, , 17, , 
2020/1/27, 46, 10, , 20, , 
2020/1/28, 31, 9, , 10, , 
2020/1/29, 17, 12, , 13, , 
2020/1/30, 23, 13, , 14, , 
2020/1/31, 28, 10, , 14, , 
2020/2/1, 23, 6, , 9, , 
2020/2/2, 18, 15, , 17, , 
2020/2/3, 47, 33, , 20, , 
2020/2/4, 56, 41, , 28, , 
2020/2/5, 67, 7, , 20, , 
2020/2/6, 18, 21, , 28, , 
2020/2/7, 52, 27, , 25, , 
2020/2/8, 62, 31, , 26, , 
2020/2/9, 70, 21, , 19, , 
2020/2/10, 60, 16, , 21, , 
2020/2/11, 51, , , , , 
2020/2/14, 58, 20, , 22, , 
2020/2/15, 58, 21, , 21, , 
2020/2/16, 62, 20, , 19, , 
2020/2/17, 62, 13, , 17, , 
2020/2/18, 42, 8, , 16, , 
2020/2/19, 26, 12, , 21, , 
2020/2/20, 26, 22, , 31, , 
2020/2/21, 48, 18, , 30, , 
2020/2/22, 40, 21, , 31, , 
2020/2/23, 49, 14, , 24, , 
2020/2/24, 35, 20, , 30, , 
2020/2/25, 43, 18, , 27, , 
2020/2/26, 38, 10, , 15, , 
2020/2/27, 22, 61, , 15, , 
2020/2/28, 52, 56, , 27, , 
2020/2/29, 64, 36, , 11, , 
2020/3/1, 41, 6, , 6, , 
2020/3/2, 15, 7, , 8, , 
2020/3/3, 15, 7, , 15, , 
2020/3/4, 20, 5, , 12, , 
2020/3/5, 21, 7, , 11, , 
2020/3/6, 23, 6, , 13, , 
2020/3/7, 16, 9, , 18, , 
2020/3/8, 24, 11, , 15, , 
2020/3/9, 36, 10, , 17, , 
2020/3/10, 32, 23, , 35, , 
2020/3/11, 56, 20, , 31, , 
2020/3/12, 49, 19, , 26, , 
2020/3/13, 49, 19, , 19, , 
2020/3/14, 49, 10, , 7, , 
2020/3/15, 31, 10, , 5, , 
2020/3/16, 32, 4, , 6, , 
2020/3/17, 16, 2, , 5, , 
2020/3/18, 12, 18, , 11, , 
2020/3/19, 43, 19, , 7, , 
2020/3/20, 45, 27, , 4, , 
2020/3/21, 40, 10, , 5, , 
2020/3/22, 32, 4, , 3, , 
2020/3/23, 14, 2, , 5, , 
2020/3/24, 14, 6, , 4, , 
2020/3/25, 16, 12, , 8, , 
2020/3/26, 29, 9, , 8, , 
2020/3/27, 25, 8, , 4, , 
2020/3/28, 32, 5, , 5, , 
2020/3/29, 20, 8, , 11, , 
2020/3/30, 27, , , , , 
2019/10/2, 35, 15, 30, 11, 3, 
2019/10/3, 25, 13, 21, 24, 5, 
2019/10/4, 21, 19, 3, 28, 5, 
2019/10/5, 29, 18, , 19, 3, 
2019/10/6, 30, 16, , 17, 4, 
2019/10/7, 31, 14, , 29, 5, 
2019/10/8, 30, 17, , 27, 5, 
2019/10/9, 28, 19, , 24, 5, 
2019/10/10, 31, 19, , 21, 4, 
2019/10/11, 28, 25, , 24, 4, 
2019/10/12, 47, 22, , 10, 3, 
2019/10/13, 38, 20, , 15, 4, 
2019/10/14, 37, 22, , 12, 4, 
2019/10/15, 39, 10, 20, 14, 4, 
2019/10/16, 17, 12, 21, 17, 4, 
2019/10/17, 21, 16, 11, 21, 4, 
2019/10/18, 33, 13, 12, 14, 3, 
2019/10/19, 31, 11, 22, 10, 3, 
2019/10/20, 22, 7, 21, 8, 4, 
2019/10/21, 19, 7, 19, 17, 5, 
2019/10/22, 24, 7, 14, 15, 4, 
2019/10/23, 17, 8, 14, 17, 4, 
2019/10/24, 23, 11, 11, 22, 4, 
2019/10/25, 24, 20, , 30, 7, 
2019/10/26, 49, 25, , 25, 7, 
2019/10/27, 60, 16, , 23, 7, 
2019/10/28, 46, 20, , 28, 6, 
2019/10/29, 51, 31, , 26, 6, 
2019/10/30, 75, 41, , 27, 5, 
2019/10/31, 83, 21, , 16, 4, 
2019/11/1, 48, 13, , 7, 4, 
2019/11/2, 33, 14, 18, 5, 4, 
2019/11/3, 38, 10, 28, 5, 4, 
2019/11/4, 24, 8, 22, 8, 4, 
2019/11/5, 16, 7, 18, 13, 5, 
2019/11/6, 15, 9, 17, 15, 4, 
2019/11/7, 19, 9, 18, 13, 4, 
2019/11/8, 17, 6, 19, 13, 5, 
2019/11/9, 14, 8, , 9, 5, 
2019/11/10, 16, 6, , 10, 5, 
2019/11/11, 17, 10, , 21, 6, 
2019/11/12, 27, 14, , 20, 7, 
2019/11/13, 32, 11, , 10, 5, 
2019/11/14, 25, 8, , , 5, 
2019/11/16, 13, 9, , 13, 5, 
2019/11/17, 21, 11, , 13, 5, 
2019/11/18, 32, 9, , 17, 6, 
2019/11/19, 28, 12, , 32, 8, 
2019/11/20, 26, 16, , 25, 6, 
2019/11/21, 34, , , , 6, 
2019/11/23, 27, 9, , 9, 6, 
2019/11/24, 27, 8, , 9, 6, 
2019/11/25, 21, 12, , 14, 5, 
2019/11/26, 28, 12, , 18, 5, 
2019/11/27, 26, 10, , 12, 6, 
2019/11/28, 13, 19, , 13, 6, 
2019/11/29, 42, 13, , 15, 6, 
2019/11/30, 32, 13, , 11, 6, 
2019/12/1, 30, 9, , 12, 6, 
2019/12/2, 33, 3, , 7, 6, 
2019/12/3, 13, 6, , 9, 6, 
2019/12/4, 16, 5, , 14, 6, 
2019/12/5, 14, 5, 7, 10, 6, 
2019/12/6, 14, 9, 19, 12, 6, 
2019/12/7, 26, 20, 7, 22, 7, 
2019/12/8, 49, 23, 2, 24, 7, 
2019/12/9, 63, 21, 8, 21, 6, 
2019/12/10, 56, 33, 2, 31, 7, 
2019/12/11, 71, 22, 8, 24, 7, 
2019/12/12, 51, 11, , 14, 7, 
2019/12/13, 29, 10, , 13, 7, 
2019/12/14, 31, 8, , 13, 6, 
2019/12/15, 25, 12, , 18, 6, 
2019/12/16, 37, 12, , 15, 6, 
2019/12/17, 36, 16, , 18, 6, 
2019/12/18, 49, 16, , 23, 7, 
2019/12/19, 45, 14, , 19, 6, 
2019/12/20, 47, 9, , 12, , 
2019/12/21, 32, 8, 24, 4, 6, 
2019/12/22, 25, 12, 24, 5, , 
2019/12/23, 35, 11, 22, 23, 7, 
2019/12/24, 30, 26, 6, 26, 8, 
2019/12/25, 67, 18, 9, 20, 7, 
2019/12/26, 54, 16, 6, 21, 8, 
2019/12/27, 45, 10, 10, 23, 11, 
2019/12/28, 23, 13, , 28, 11, 
2019/12/29, 30, 13, , 30, , 
2019/12/30, 30, , , , , 
2019/7/2, 55, 29, , 12, 5, 
2019/7/3, 45, 27, , 8, 5, 
2019/7/4, 53, 27, , 7, 4, 
2019/7/5, 50, 31, , 16, 5, 
2019/7/6, 52, 24, , 14, 5, 
2019/7/7, 47, 19, , 12, 5, 
2019/7/8, 36, 22, , 14, 5, 
2019/7/9, 42, 18, , 11, 5, 
2019/7/10, 32, 15, , 10, 5, 
2019/7/11, 31, 21, , 25, 5, 
2019/7/12, 42, 26, , 18, 6, 
2019/7/13, 50, 45, , 13, 4, 
2019/7/14, 63, 40, , 9, 5, 
2019/7/15, 61, 17, , 16, 5, 
2019/7/16, 34, 20, , 11, 5, 
2019/7/17, 36, 28, , 15, 5, 
2019/7/18, 52, 25, , 13, 5, 
2019/7/19, 48, 25, , 14, 5, 
2019/7/20, 46, 28, , 11, 3, 
2019/7/21, 51, 37, , 6, 4, 
2019/7/22, 55, 39, , 8, 4, 
2019/7/23, 57, 32, , 13, , 
2019/7/24, 46, 27, , 16, , 
2019/7/25, 39, 29, 38, 18, , 
2019/7/26, 39, 25, 30, 14, , 
2019/7/27, 38, 13, 28, 8, , 
2019/7/28, 25, 10, 36, 5, , 
2019/7/29, 17, 14, 27, 17, , 
2019/7/30, 29, 16, 35, 11, , 
2019/7/31, 30, 17, 23, 6, , 
2019/8/1, 29, 30, , 11, , 
2019/8/2, 60, 26, , 13, , 
2019/8/3, 58, 23, , 12, , 
2019/8/4, 53, 29, , 13, , 
2019/8/5, 65, 24, , 20, , 
2019/8/6, 56, 17, , 16, 4, 
2019/8/7, 36, 16, , 13, 4, 
2019/8/8, 25, 14, , 11, 4, 
2019/8/9, 22, 11, , 6, 3, 
2019/8/10, 17, 11, , 8, 3, 
2019/8/11, 12, 11, , 8, 3, 
2019/8/12, 19, 9, , 7, 3, 
2019/8/13, 13, 10, , 6, 3, 
2019/8/14, 13, 13, , 13, 3, 
2019/8/15, 21, 14, , 9, 3, 
2019/8/16, 21, 11, , 7, , 
2019/8/17, 17, 13, , 13, 3, 
2019/8/18, 23, 13, , 11, 3, 
2019/8/19, 25, 9, , 11, 4, 
2019/8/20, 15, 11, , 5, 4, 
2019/8/21, 17, 10, , 7, 4, 
2019/8/22, 18, 14, , 9, 5, 
2019/8/23, 21, 11, , 16, 5, 
2019/8/24, 21, 15, , 16, 5, 
2019/8/25, 34, 17, , 6, 4, 
2019/8/26, 41, 14, , 9, 5, 
2019/8/27, 32, 12, , 12, 5, 
2019/8/28, 26, 16, , 19, 5, 
2019/8/29, 35, 16, , 21, 5, 
2019/8/30, 34, 15, , 14, 5, 
2019/8/31, 28, 15, , 23, 5, 
2019/9/1, 35, 16, , 19, 5, 
2019/9/2, 36, 11, , 9, 4, 
2019/9/3, 23, 14, , 16, 5, 
2019/9/4, 25, 15, , 16, 4, 
2019/9/5, 24, 13, , 4, 4, 
2019/9/6, 22, 9, , 7, 4, 
2019/9/7, 14, 10, , 5, 4, 
2019/9/8, 21, 9, , 9, 4, 
2019/9/9, 18, 10, , 16, 5, 
2019/9/10, 16, 10, , 9, 4, 
2019/9/11, 13, 8, , 7, 4, 
2019/9/12, 11, 12, , 10, 5, 
2019/9/13, 25, 12, , 10, 4, 
2019/9/14, 25, 11, , 7, 4, 
2019/9/15, 21, 15, , 9, 4, 
2019/9/16, 36, 15, , 19, 4, 
2019/9/17, 33, 19, , 19, 4, 
2019/9/18, 44, 13, 31, 17, 4, 
2019/9/19, 22, 15, 36, 18, 4, 
2019/9/20, 26, 18, 28, 12, 3, 
2019/9/21, 30, 19, 23, 14, 3, 
2019/9/22, 37, 18, 23, 9, 3, 
2019/9/23, 39, 9, 23, 21, 5, 
2019/9/24, 19, 14, , 20, 4, 
2019/9/25, 25, 13, 26, 15, 4, 
2019/9/26, 23, 12, 28, 22, 4, 
2019/9/27, 20, 19, 28, 28, 4, 
2019/9/28, 34, 14, 34, 19, 5, 
2019/9/29, 26, 15, 29, 20, 5, 
2019/9/30, 32, 14, 27, 29, 5, 
2019/10/1, 29, 20, 18, 28, 5, 
2019/4/2, 28, 16, , 22, 7, 
2019/4/3, 39, 18, , 18, 5, 
2019/4/4, 44, 12, , 18, 6, 
2019/4/5, 24, 12, , 19, 4, 
2019/4/6, 25, 10, , 9, 4, 
2019/4/7, 22, 9, , 10, , 
2019/4/8, 19, 10, , 16, 5, 
2019/4/9, 29, 11, , 15, 4, 
2019/4/10, 28, 10, 26, 17, 5, 
2019/4/11, 21, 10, 28, 17, 5, 
2019/4/12, 20, 12, 35, 20, 5, 
2019/4/13, 27, 16, 43, 21, 6, 
2019/4/14, 44, 16, 29, 13, 6, 
2019/4/15, 47, 16, 30, 15, 6, 
2019/4/16, 44, 15, 23, 15, 6, 
2019/4/17, 32, 17, , 8, 6, 
2019/4/18, 38, 18, , 8, 5, 
2019/4/19, 36, 5, 29, 7, 5, 
2019/4/20, 12, 10, 40, 4, 4, 
2019/4/21, 26, 12, 38, 5, 4, 
2019/4/22, 29, 14, 31, 14, 4, 
2019/4/23, 35, 18, 32, 15, 5, 
2019/4/24, 42, 10, 26, 17, 5, 
2019/4/25, 21, 8, 25, 11, 4, 
2019/4/26, 19, 11, 29, 16, 4, 
2019/4/27, 20, 13, 7, 18, 5, 
2019/4/28, 30, 13, , 8, 5, 
2019/4/29, 35, 10, , 13, 5, 
2019/4/30, 26, 12, , 14, 5, 
2019/5/1, 28, 14, , 5, 4, 
2019/5/2, 30, 9, , 6, , 
2019/5/3, 23, 12, , 6, , 
2019/5/4, 29, 8, , 6, 4, 
2019/5/5, 19, 8, , 7, 4, 
2019/5/6, 18, 10, , 19, 5, 
2019/5/7, 23, 17, , 12, 5, 
2019/5/8, 35, 13, , 7, 4, 
2019/5/9, 23, 12, , 12, 5, 
2019/5/10, 23, 12, , 9, 4, 
2019/5/11, 24, 14, , 8, 3, 
2019/5/12, 28, 11, 37, 5, 3, 
2019/5/13, 21, 8, 29, 12, 3, 
2019/5/14, 19, 12, 41, 16, 4, 
2019/5/15, 23, 19, 37, 15, 4, 
2019/5/16, 40, 16, 30, 13, 3, 
2019/5/17, 33, 21, 28, 11, 3, 
2019/5/18, 30, 8, , 7, 3, 
2019/5/19, 14, 7, , 8, 3, 
2019/5/20, 17, 9, , 13, 5, 
2019/5/21, 21, 11, , 15, 5, 
2019/5/22, 29, 13, , 15, 5, 
2019/5/23, 35, 21, , 21, 4, 
2019/5/24, 48, 20, , 7, 4, 
2019/5/25, 34, 10, , 4, 4, 
2019/5/26, 16, 7, , 5, 3, 
2019/5/27, 13, 9, , 14, 4, 
2019/5/28, 18, 10, , 7, 3, 
2019/5/29, 16, 10, , 6, 4, 
2019/5/30, 15, 8, , 7, 3, 
2019/5/31, 13, 11, , 13, 4, 
2019/6/1, 19, 18, , 13, 4, 
2019/6/2, 30, 16, , 12, 3, 
2019/6/3, 30, 20, , 21, 4, 
2019/6/4, 39, 25, , 12, 4, 
2019/6/5, 44, 17, , 11, 3, 
2019/6/6, 24, 16, , 13, 4, 
2019/6/7, 20, 16, , 13, 5, 
2019/6/8, 25, 11, , 9, 4, 
2019/6/9, 18, 19, , 9, 4, 
2019/6/10, 31, 14, , 14, 4, 
2019/6/11, 23, 13, , 8, 4, 
2019/6/12, 24, 11, , 15, 4, 
2019/6/13, 15, 16, , 15, 5, 
2019/6/14, 28, 19, 33, 15, 5, 
2019/6/15, 35, 16, 41, 9, 4, 
2019/6/16, 29, 14, 42, 14, 4, 
2019/6/17, 25, 20, 38, 20, 5, 
2019/6/18, 35, 23, 32, 16, 4, 
2019/6/19, 42, 18, 21, 10, 4, 
2019/6/20, 32, 17, 23, 13, 4, 
2019/6/21, 28, 16, 33, 11, 4, 
2019/6/22, 32, 14, 40, 11, 4, 
2019/6/23, 27, 21, 39, 17, 4, 
2019/6/24, 42, 24, 31, 13, 4, 
2019/6/25, 43, 25, 12, 15, 4, 
2019/6/26, 40, 33, , 14, 4, 
2019/6/27, 54, 48, , 10, 4, 
2019/6/28, 62, 45, , 11, 4, 
2019/6/29, 56, 27, , 11, 4, 
2019/6/30, 41, 29, , 11, 3, 
2019/7/1, 47, 32, , 13, 5, 
2019/1/2, 69, 28, , 36, 9, 
2019/1/3, 66, 18, , 26, 7, 
2019/1/4, 39, 25, , 35, 8, 
2019/1/5, 56, 26, 3, 34, 8, 
2019/1/6, 63, 33, 7, 42, 10, 
2019/1/7, 81, 17, 8, 34, 9, 
2019/1/8, 41, 20, 11, 34, 8, 
2019/1/9, 45, 14, 10, 27, 8, 
2019/1/10, 37, 10, 21, 17, 5, 
2019/1/11, 36, 22, 19, 34, 6, 
2019/1/12, 53, 24, 18, 29, 6, 
2019/1/13, 61, 25, 9, 29, 7, 
2019/1/14, 69, 51, 4, 53, 11, 
2019/1/15, 111, 47, 13, 36, 8, 
2019/1/16, 91, 38, 10, 29, 7, 
2019/1/17, 83, 43, 10, 26, 5, 
2019/1/18, 105, 33, 12, 30, 6, 
2019/1/19, 77, 34, 9, 30, 4, 
2019/1/20, 83, 23, 23, 17, 5, 
2019/1/21, 68, 15, 7, 21, 5, 
2019/1/22, 42, 19, , 25, 5, 
2019/1/23, 51, 13, 25, 11, 4, 
2019/1/24, 28, 12, 25, 19, 4, 
2019/1/25, 24, 13, 18, 24, 5, 
2019/1/26, 26, 16, 25, 24, 6, 
2019/1/27, 40, 10, 27, 11, 4, 
2019/1/28, 29, 10, 26, 12, 5, 
2019/1/29, 19, 14, 27, 15, 5, 
2019/1/30, 29, 13, 29, 15, 5, 
2019/1/31, 27, 11, 20, 9, 4, 
2019/2/1, 23, 11, 25, 12, 4, 
2019/2/2, 23, 9, 29, 8, 4, 
2019/2/3, 17, 9, 27, 13, 5, 
2019/2/4, 23, 25, 9, 38, 7, 
2019/2/5, 56, 38, 9, 39, 9, 
2019/2/6, 75, 30, 11, 27, 7, 
2019/2/7, 62, 34, 8, 33, 8, 
2019/2/8, 73, 32, 16, 27, 7, 
2019/2/9, 69, 27, 16, 23, 6, 
2019/2/10, 68, 18, 20, 10, 5, 
2019/2/11, 51, 10, 26, 13, 5, 
2019/2/12, 25, 15, 25, 21, 7, 
2019/2/13, 34, 21, 21, 26, 7, 
2019/2/14, 48, 24, 21, 27, 7, 
2019/2/15, 53, 28, 4, 32, 7, 
2019/2/16, 61, 30, , 17, 6, 
2019/2/17, 61, 17, , 16, 5, 
2019/2/18, 40, 23, , 22, 5, 
2019/2/19, 47, 35, , 27, 5, 
2019/2/20, 57, 43, , 33, 6, 
2019/2/21, 67, 47, , 26, 7, 
2019/2/22, 69, 37, , 38, 9, 
2019/2/23, 57, 33, , 30, 8, 
2019/2/24, 58, 33, , 18, 6, 
2019/2/25, 59, 31, , 36, 9, 
2019/2/26, 61, 36, , 28, 6, 
2019/2/27, 69, 25, , 34, 6, 
2019/2/28, 50, 29, , 40, 7, 
2019/3/1, 53, 31, , 23, 5, 
2019/3/2, 56, 25, 16, 23, 5, 
2019/3/3, 54, 22, 28, 19, 6, 
2019/3/4, 53, 16, 23, 12, 4, 
2019/3/5, 36, 15, 27, 12, 5, 
2019/3/6, 27, 15, 23, 15, 5, 
2019/3/7, 30, 12, 26, 16, 5, 
2019/3/8, 19, 16, 24, 23, 5, 
2019/3/9, 29, 15, , 22, 5, 
2019/3/10, 38, 20, , 19, 5, 
2019/3/11, 56, 15, , 17, 5, 
2019/3/12, 46, 10, , 20, 6, 
2019/3/13, 28, 12, , 12, 5, 
2019/3/14, 31, 7, , 21, 6, 
2019/3/15, 16, 14, , 31, 8, 
2019/3/16, 32, 18, , 21, 6, 
2019/3/17, 45, 18, , 12, 5, 
2019/3/18, 39, 13, , 7, 5, 
2019/3/19, 22, 5, , 12, 4, 
2019/3/20, 11, 6, , 10, 4, 
2019/3/21, 12, 11, , 18, 5, 
2019/3/22, 22, 19, , 21, 6, 
2019/3/23, 42, 20, , 12, 5, 
2019/3/24, 45, 20, , 9, 5, 
2019/3/25, 45, 17, , 12, 5, 
2019/3/26, 34, 15, , 7, 5, 
2019/3/27, 29, 14, , 24, 6, 
2019/3/28, 28, 18, , 18, 6, 
2019/3/29, 36, 20, , 14, 6, 
2019/3/30, 37, 18, , 11, 6, 
2019/3/31, 34, 19, , 9, 5, 
2019/4/1, 45, 12, , 15, 4, 
2018/10/2, 38, 14, , 17, 3, 
2018/10/3, 24, 16, , 20, 3, 
2018/10/4, 27, 21, , 26, 3, 
2018/10/5, 41, 30, , 35, 3, 
2018/10/6, 59, 30, , 29, 3, 
2018/10/7, 59, 21, , 5, 2, 
2018/10/8, 37, 10, , 11, 3, 
2018/10/9, 19, 12, , 10, 3, 
2018/10/10, 23, 17, , 22, 3, 
2018/10/11, 38, 24, , 24, 3, 
2018/10/12, 58, 19, , 18, 3, 
2018/10/13, 51, 21, , 23, 3, 
2018/10/14, 57, 17, , 11, 3, 
2018/10/15, 47, 17, , 22, 4, 
2018/10/16, 41, 20, , 21, 4, 
2018/10/17, 51, 18, , 21, 4, 
2018/10/18, 45, 19, , 20, 4, 
2018/10/19, 46, 11, , 12, 4, 
2018/10/20, 29, 12, , 9, 3, 
2018/10/21, 32, 20, , 12, 3, 
2018/10/22, 49, 31, , 24, 4, 
2018/10/23, 58, 31, , 26, 4, 
2018/10/24, 59, 41, , 41, 4, 
2018/10/25, 71, 39, , 36, 4, 
2018/10/26, 67, 38, , 39, 5, 
2018/10/27, 72, 26, , 17, 4, 
2018/10/28, 61, 16, , 12, 4, 
2018/10/29, 50, 17, , 16, 4, 
2018/10/30, 54, 24, , 17, 3, 
2018/10/31, 68, 21, , 22, 4, 
2018/11/1, 65, 19, , 22, 4, 
2018/11/2, 54, 14, , 15, 4, 
2018/11/3, 40, 16, , 24, 5, 
2018/11/4, 40, 21, , 20, 5, 
2018/11/5, 57, 14, , 19, 4, 
2018/11/6, 42, 13, , 16, 4, 
2018/11/7, 27, 16, , 26, 5, 
2018/11/8, 38, 19, , 27, 5, 
2018/11/9, 51, 13, , 11, 4, 
2018/11/10, 32, 10, , 12, 4, 
2018/11/11, 24, 12, , 14, 3, 
2018/11/12, 31, 16, , 29, 4, 
2018/11/13, 40, 20, , 20, 4, 
2018/11/14, 44, 29, , 19, 4, 
2018/11/15, 53, 21, , 19, 4, 
2018/11/16, 47, 18, , 18, 4, 
2018/11/17, 42, 17, , 14, 4, 
2018/11/18, 39, 16, , 12, 4, 
2018/11/19, 43, 11, , 17, 4, 
2018/11/20, 28, 11, , 18, 4, 
2018/11/21, 31, 14, , 20, 3, 
2018/11/22, 33, 18, , 25, 4, 
2018/11/23, 43, 15, , 22, 4, 
2018/11/24, 38, 21, , 26, 5, 
2018/11/25, 53, 18, , 15, 4, 
2018/11/26, 50, 11, , 19, 4, 
2018/11/27, 25, 19, , 29, 5, 
2018/11/28, 44, 35, , 36, 6, 
2018/11/29, 76, 41, , 32, 5, 
2018/11/30, 84, 28, 59, 28, 5, 
2018/12/1, 66, 23, 140, 31, 4, 
2018/12/2, 57, 29, 47, 24, 4, 
2018/12/3, 72, 34, 4, 26, 5, 
2018/12/4, 82, 38, 5, 34, 7, 
2018/12/5, 83, 43, 6, 34, 7, 
2018/12/6, 88, 41, 2, 30, 5, 
2018/12/7, 90, 31, , 24, 4, 
2018/12/8, 75, 25, , 26, 4, 
2018/12/9, 65, 36, , 35, 5, 
2018/12/10, 94, 38, , 47, 8, 
2018/12/11, 85, 33, , 33, 6, 
2018/12/12, 68, 37, , 29, 5, 
2018/12/13, 82, 25, , 19, 4, 
2018/12/14, 65, 14, , 27, 4, 
2018/12/15, 34, 22, 10, 29, 5, 
2018/12/16, 52, 17, 19, 14, 4, 
2018/12/17, 41, 16, 21, 26, 5, 
2018/12/18, 34, 27, 9, 31, 6, 
2018/12/19, 57, 27, 12, 27, 5, 
2018/12/20, 62, 22, 11, 24, 5, 
2018/12/21, 51, 24, 2, 26, 4, 
2018/12/22, 58, 26, , 20, 4, 
2018/12/23, 72, 25, , 18, 5, 
2018/12/24, 67, 27, , 27, 7, 
2018/12/25, 70, 18, , 23, 5, 
2018/12/26, 51, 22, , 32, 6, 
2018/12/27, 55, 37, , 33, 7, 
2018/12/28, 83, 36, , 23, 5, 
2018/12/29, 81, 14, , 14, 4, 
2018/12/30, 34, 14, , 19, 5, 
2018/12/31, 33, , , , , 
2018/7/2, 37, 18, , 15, 2, 
2018/7/3, 39, 21, , 21, 2, 
2018/7/4, 44, 21, , 20, 2, 
2018/7/5, 44, 17, 45, 16, 2, 
2018/7/6, 38, 17, 44, 17, 2, 
2018/7/7, 38, 22, 48, 14, 3, 
2018/7/8, 50, 21, 51, 8, 2, 
2018/7/9, 49, 21, 43, 15, 3, 
2018/7/10, 49, 21, 53, 13, 2, 
2018/7/11, 53, 22, 36, 18, 3, 
2018/7/12, 55, 22, , 17, 3, 
2018/7/13, 53, 28, , 15, 3, 
2018/7/14, 58, 29, , 16, 2, 
2018/7/15, 57, 24, , 9, 2, 
2018/7/16, 50, 18, , 13, 2, 
2018/7/17, 44, 17, , 15, 2, 
2018/7/18, 39, 28, , 20, 2, 
2018/7/19, 48, 27, , 24, 2, 
2018/7/20, 56, 24, , 21, 2, 
2018/7/21, 51, 15, , 5, 2, 
2018/7/22, 34, 16, , 8, 1, 
2018/7/23, 41, 22, , 17, 1, 
2018/7/24, 55, 22, , 20, 2, 
2018/7/25, 51, 25, , 25, 2, 
2018/7/26, 50, 27, , 27, 2, 
2018/7/27, 55, 26, , 26, 2, 
2018/7/28, 55, 20, , 12, 1, 
2018/7/29, 47, 15, , 8, 2, 
2018/7/30, 35, 19, , 20, 2, 
2018/7/31, 46, 19, , 19, 2, 
2018/8/1, 42, 25, , 25, 2, 
2018/8/2, 53, 30, , 28, 2, 
2018/8/3, 59, 45, , 16, 2, 
2018/8/4, 67, 49, , 8, 2, 
2018/8/5, 67, 42, , 7, 2, 
2018/8/6, 58, 45, , 17, 1, 
2018/8/7, 70, 63, , 18, 2, 
2018/8/8, 77, 51, , 13, 2, 
2018/8/9, 62, 30, , 12, 1, 
2018/8/10, 49, 23, , 8, 1, 
2018/8/11, 40, 29, , 11, 1, 
2018/8/12, 51, 37, , 15, 2, 
2018/8/13, 62, 31, , 14, 2, 
2018/8/14, 58, 20, , 6, 1, 
2018/8/15, 44, 16, 38, 6, 2, 
2018/8/16, 34, 25, 35, 11, 3, 
2018/8/17, 50, 21, 39, 7, 3, 
2018/8/18, 47, 14, 37, 2, 2, 
2018/8/19, 33, 15, 34, 5, 3, 
2018/8/20, 35, 16, 37, 10, 4, 
2018/8/21, 40, 20, 13, 16, 2, 
2018/8/22, 42, 19, , 15, 2, 
2018/8/23, 41, 23, , 24, 2, 
2018/8/24, 50, 22, , 16, 1, 
2018/8/25, 52, 18, , 10, 1, 
2018/8/26, 47, 18, , 7, 1, 
2018/8/27, 44, 23, , 22, 1, 
2018/8/28, 54, 35, , 23, 2, 
2018/8/29, 62, 34, , 21, 2, 
2018/8/30, 60, 28, , 16, 1, 
2018/8/31, 55, 30, , 16, 1, 
2018/9/1, 61, 26, , 13, 1, 
2018/9/2, 57, 31, , 13, 2, 
2018/9/3, 59, 42, , 18, 2, 
2018/9/4, 65, 48, , 20, 2, 
2018/9/5, 75, 42, , 17, 2, 
2018/9/6, 65, 32, , 20, 2, 
2018/9/7, 56, 26, , 10, 1, 
2018/9/8, 52, 22, , 13, 1, 
2018/9/9, 50, 19, , 18, 2, 
2018/9/10, 49, 15, , 10, 1, 
2018/9/11, 39, 18, , 14, 1, 
2018/9/12, 45, 24, , 20, 2, 
2018/9/13, 54, 26, , 27, 2, 
2018/9/14, 60, 20, , 14, 2, 
2018/9/15, 46, 20, , 8, 1, 
2018/9/16, 40, 15, , 15, 1, 
2018/9/17, 34, 22, , 19, 2, 
2018/9/18, 44, 26, , 23, 2, 
2018/9/19, 49, 26, , 31, 2, 
2018/9/20, 56, 28, , 30, 2, 
2018/9/21, 59, 25, , 28, 2, 
2018/9/22, 54, 25, , 19, 2, 
2018/9/23, 56, 22, , 16, 2, 
